SearchParamId,Uri,Status,LastUpdated,IsPartiallySupported
44,http://hl7.org/fhir/SearchParameter/AllergyIntolerance-category,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
45,http://hl7.org/fhir/SearchParameter/AllergyIntolerance-clinical-status,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
46,http://hl7.org/fhir/SearchParameter/AllergyIntolerance-criticality,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
47,http://hl7.org/fhir/SearchParameter/AllergyIntolerance-last-date,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
48,http://hl7.org/fhir/SearchParameter/AllergyIntolerance-manifestation,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
49,http://hl7.org/fhir/SearchParameter/AllergyIntolerance-onset,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
50,http://hl7.org/fhir/SearchParameter/AllergyIntolerance-recorder,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
51,http://hl7.org/fhir/SearchParameter/AllergyIntolerance-route,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
52,http://hl7.org/fhir/SearchParameter/AllergyIntolerance-severity,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
53,http://hl7.org/fhir/SearchParameter/AllergyIntolerance-verification-status,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
54,http://hl7.org/fhir/SearchParameter/Appointment-actor,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
55,http://hl7.org/fhir/SearchParameter/Appointment-appointment-type,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
56,http://hl7.org/fhir/SearchParameter/Appointment-based-on,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
57,http://hl7.org/fhir/SearchParameter/Appointment-date,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
58,http://hl7.org/fhir/SearchParameter/Appointment-identifier,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
59,http://hl7.org/fhir/SearchParameter/Appointment-location,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
60,http://hl7.org/fhir/SearchParameter/Appointment-part-status,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
61,http://hl7.org/fhir/SearchParameter/Appointment-patient,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
62,http://hl7.org/fhir/SearchParameter/Appointment-practitioner,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
63,http://hl7.org/fhir/SearchParameter/Appointment-reason-code,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
64,http://hl7.org/fhir/SearchParameter/Appointment-reason-reference,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
65,http://hl7.org/fhir/SearchParameter/AppointmentResponse-actor,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
66,http://hl7.org/fhir/SearchParameter/AppointmentResponse-appointment,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
67,http://hl7.org/fhir/SearchParameter/AppointmentResponse-identifier,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
68,http://hl7.org/fhir/SearchParameter/AppointmentResponse-location,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
69,http://hl7.org/fhir/SearchParameter/AppointmentResponse-part-status,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
70,http://hl7.org/fhir/SearchParameter/AppointmentResponse-patient,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
71,http://hl7.org/fhir/SearchParameter/AppointmentResponse-practitioner,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
72,http://hl7.org/fhir/SearchParameter/Appointment-service-category,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
73,http://hl7.org/fhir/SearchParameter/Appointment-service-type,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
74,http://hl7.org/fhir/SearchParameter/Appointment-slot,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
75,http://hl7.org/fhir/SearchParameter/Appointment-specialty,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
76,http://hl7.org/fhir/SearchParameter/Appointment-status,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
77,http://hl7.org/fhir/SearchParameter/Appointment-supporting-info,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
78,http://hl7.org/fhir/SearchParameter/AuditEvent-action,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
79,http://hl7.org/fhir/SearchParameter/AuditEvent-address,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
80,http://hl7.org/fhir/SearchParameter/AuditEvent-agent,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
81,http://hl7.org/fhir/SearchParameter/AuditEvent-agent-name,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
82,http://hl7.org/fhir/SearchParameter/AuditEvent-agent-role,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
83,http://hl7.org/fhir/SearchParameter/AuditEvent-altid,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
84,http://hl7.org/fhir/SearchParameter/AuditEvent-date,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
85,http://hl7.org/fhir/SearchParameter/AuditEvent-entity,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
86,http://hl7.org/fhir/SearchParameter/AuditEvent-entity-name,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
87,http://hl7.org/fhir/SearchParameter/AuditEvent-entity-role,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
88,http://hl7.org/fhir/SearchParameter/AuditEvent-entity-type,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
89,http://hl7.org/fhir/SearchParameter/AuditEvent-outcome,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
90,http://hl7.org/fhir/SearchParameter/AuditEvent-patient,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
91,http://hl7.org/fhir/SearchParameter/AuditEvent-policy,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
92,http://hl7.org/fhir/SearchParameter/AuditEvent-site,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
93,http://hl7.org/fhir/SearchParameter/AuditEvent-source,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
94,http://hl7.org/fhir/SearchParameter/AuditEvent-subtype,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
95,http://hl7.org/fhir/SearchParameter/AuditEvent-type,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
96,http://hl7.org/fhir/SearchParameter/Basic-author,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
97,http://hl7.org/fhir/SearchParameter/Basic-code,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
98,http://hl7.org/fhir/SearchParameter/Basic-created,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
99,http://hl7.org/fhir/SearchParameter/Basic-identifier,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
100,http://hl7.org/fhir/SearchParameter/Basic-patient,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
101,http://hl7.org/fhir/SearchParameter/Basic-subject,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
102,http://hl7.org/fhir/SearchParameter/BodyStructure-identifier,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
103,http://hl7.org/fhir/SearchParameter/BodyStructure-location,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
104,http://hl7.org/fhir/SearchParameter/BodyStructure-morphology,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
105,http://hl7.org/fhir/SearchParameter/BodyStructure-patient,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
106,http://hl7.org/fhir/SearchParameter/Bundle-composition,Disabled,2021-02-24 05:27:02.8121802 +00:00,0
107,http://hl7.org/fhir/SearchParameter/Bundle-identifier,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
108,http://hl7.org/fhir/SearchParameter/Bundle-message,Disabled,2021-02-24 05:27:02.8121802 +00:00,0
109,http://hl7.org/fhir/SearchParameter/Bundle-timestamp,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
110,http://hl7.org/fhir/SearchParameter/Bundle-type,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
111,http://hl7.org/fhir/SearchParameter/CapabilityStatement-fhirversion,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
112,http://hl7.org/fhir/SearchParameter/CapabilityStatement-format,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
113,http://hl7.org/fhir/SearchParameter/CapabilityStatement-guide,Disabled,2021-02-24 05:27:02.8121802 +00:00,0
114,http://hl7.org/fhir/SearchParameter/CapabilityStatement-mode,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
115,http://hl7.org/fhir/SearchParameter/CapabilityStatement-resource,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
116,http://hl7.org/fhir/SearchParameter/CapabilityStatement-resource-profile,Disabled,2021-02-24 05:27:02.8121802 +00:00,0
117,http://hl7.org/fhir/SearchParameter/CapabilityStatement-security-service,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
118,http://hl7.org/fhir/SearchParameter/CapabilityStatement-software,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
119,http://hl7.org/fhir/SearchParameter/CapabilityStatement-supported-profile,Disabled,2021-02-24 05:27:02.8121802 +00:00,0
120,http://hl7.org/fhir/SearchParameter/CarePlan-activity-code,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
121,http://hl7.org/fhir/SearchParameter/CarePlan-activity-date,Enabled,2021-02-24 05:27:02.8121802 +00:00,1
122,http://hl7.org/fhir/SearchParameter/CarePlan-activity-reference,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
123,http://hl7.org/fhir/SearchParameter/CarePlan-based-on,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
124,http://hl7.org/fhir/SearchParameter/CarePlan-care-team,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
125,http://hl7.org/fhir/SearchParameter/CarePlan-category,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
126,http://hl7.org/fhir/SearchParameter/CarePlan-condition,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
127,http://hl7.org/fhir/SearchParameter/CarePlan-encounter,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
128,http://hl7.org/fhir/SearchParameter/CarePlan-goal,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
129,http://hl7.org/fhir/SearchParameter/CarePlan-instantiates-canonical,Disabled,2021-02-24 05:27:02.8121802 +00:00,0
130,http://hl7.org/fhir/SearchParameter/CarePlan-instantiates-uri,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
131,http://hl7.org/fhir/SearchParameter/CarePlan-intent,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
132,http://hl7.org/fhir/SearchParameter/CarePlan-part-of,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
133,http://hl7.org/fhir/SearchParameter/CarePlan-performer,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
134,http://hl7.org/fhir/SearchParameter/CarePlan-replaces,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
135,http://hl7.org/fhir/SearchParameter/CarePlan-status,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
136,http://hl7.org/fhir/SearchParameter/CarePlan-subject,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
137,http://hl7.org/fhir/SearchParameter/CareTeam-category,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
138,http://hl7.org/fhir/SearchParameter/CareTeam-encounter,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
139,http://hl7.org/fhir/SearchParameter/CareTeam-participant,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
140,http://hl7.org/fhir/SearchParameter/CareTeam-status,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
141,http://hl7.org/fhir/SearchParameter/CareTeam-subject,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
142,http://hl7.org/fhir/SearchParameter/ChargeItem-account,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
143,http://hl7.org/fhir/SearchParameter/ChargeItem-code,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
144,http://hl7.org/fhir/SearchParameter/ChargeItem-context,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
145,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-context,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
146,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-context-quantity,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
147,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-context-type,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
148,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-context-type-quantity,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
149,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-context-type-value,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
150,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-date,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
151,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-description,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
152,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-effective,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
153,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-identifier,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
154,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-jurisdiction,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
155,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-publisher,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
156,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-status,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
157,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-title,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
158,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-url,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
159,http://hl7.org/fhir/SearchParameter/ChargeItemDefinition-version,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
160,http://hl7.org/fhir/SearchParameter/ChargeItem-entered-date,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
161,http://hl7.org/fhir/SearchParameter/ChargeItem-enterer,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
162,http://hl7.org/fhir/SearchParameter/ChargeItem-factor-override,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
163,http://hl7.org/fhir/SearchParameter/ChargeItem-identifier,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
164,http://hl7.org/fhir/SearchParameter/ChargeItem-occurrence,Enabled,2021-02-24 05:27:02.8121802 +00:00,1
165,http://hl7.org/fhir/SearchParameter/ChargeItem-patient,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
166,http://hl7.org/fhir/SearchParameter/ChargeItem-performer-actor,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
167,http://hl7.org/fhir/SearchParameter/ChargeItem-performer-function,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
168,http://hl7.org/fhir/SearchParameter/ChargeItem-performing-organization,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
169,http://hl7.org/fhir/SearchParameter/ChargeItem-price-override,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
170,http://hl7.org/fhir/SearchParameter/ChargeItem-quantity,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
171,http://hl7.org/fhir/SearchParameter/ChargeItem-requesting-organization,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
172,http://hl7.org/fhir/SearchParameter/ChargeItem-service,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
173,http://hl7.org/fhir/SearchParameter/ChargeItem-subject,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
174,http://hl7.org/fhir/SearchParameter/Claim-care-team,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
175,http://hl7.org/fhir/SearchParameter/Claim-created,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
176,http://hl7.org/fhir/SearchParameter/Claim-detail-udi,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
177,http://hl7.org/fhir/SearchParameter/Claim-encounter,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
178,http://hl7.org/fhir/SearchParameter/Claim-enterer,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
179,http://hl7.org/fhir/SearchParameter/Claim-facility,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
180,http://hl7.org/fhir/SearchParameter/Claim-identifier,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
181,http://hl7.org/fhir/SearchParameter/Claim-insurer,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
182,http://hl7.org/fhir/SearchParameter/Claim-item-udi,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
183,http://hl7.org/fhir/SearchParameter/Claim-patient,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
184,http://hl7.org/fhir/SearchParameter/Claim-payee,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
185,http://hl7.org/fhir/SearchParameter/Claim-priority,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
186,http://hl7.org/fhir/SearchParameter/Claim-procedure-udi,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
187,http://hl7.org/fhir/SearchParameter/Claim-provider,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
188,http://hl7.org/fhir/SearchParameter/ClaimResponse-created,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
189,http://hl7.org/fhir/SearchParameter/ClaimResponse-disposition,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
190,http://hl7.org/fhir/SearchParameter/ClaimResponse-identifier,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
191,http://hl7.org/fhir/SearchParameter/ClaimResponse-insurer,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
192,http://hl7.org/fhir/SearchParameter/ClaimResponse-outcome,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
193,http://hl7.org/fhir/SearchParameter/ClaimResponse-patient,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
194,http://hl7.org/fhir/SearchParameter/ClaimResponse-payment-date,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
195,http://hl7.org/fhir/SearchParameter/ClaimResponse-request,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
196,http://hl7.org/fhir/SearchParameter/ClaimResponse-requestor,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
197,http://hl7.org/fhir/SearchParameter/ClaimResponse-status,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
198,http://hl7.org/fhir/SearchParameter/ClaimResponse-use,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
199,http://hl7.org/fhir/SearchParameter/Claim-status,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
200,http://hl7.org/fhir/SearchParameter/Claim-subdetail-udi,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
201,http://hl7.org/fhir/SearchParameter/Claim-use,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
202,http://hl7.org/fhir/SearchParameter/clinical-code,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
203,http://hl7.org/fhir/SearchParameter/clinical-date,Enabled,2021-02-24 05:27:02.8121802 +00:00,1
204,http://hl7.org/fhir/SearchParameter/clinical-encounter,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
205,http://hl7.org/fhir/SearchParameter/clinical-identifier,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
206,http://hl7.org/fhir/SearchParameter/ClinicalImpression-assessor,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
207,http://hl7.org/fhir/SearchParameter/ClinicalImpression-encounter,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
208,http://hl7.org/fhir/SearchParameter/ClinicalImpression-finding-code,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
209,http://hl7.org/fhir/SearchParameter/ClinicalImpression-finding-ref,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
210,http://hl7.org/fhir/SearchParameter/ClinicalImpression-identifier,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
211,http://hl7.org/fhir/SearchParameter/ClinicalImpression-investigation,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
212,http://hl7.org/fhir/SearchParameter/ClinicalImpression-previous,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
213,http://hl7.org/fhir/SearchParameter/ClinicalImpression-problem,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
214,http://hl7.org/fhir/SearchParameter/ClinicalImpression-status,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
215,http://hl7.org/fhir/SearchParameter/ClinicalImpression-subject,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
216,http://hl7.org/fhir/SearchParameter/ClinicalImpression-supporting-info,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
217,http://hl7.org/fhir/SearchParameter/clinical-patient,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
218,http://hl7.org/fhir/SearchParameter/clinical-type,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
219,http://hl7.org/fhir/SearchParameter/CodeSystem-code,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
220,http://hl7.org/fhir/SearchParameter/CodeSystem-content-mode,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
221,http://hl7.org/fhir/SearchParameter/CodeSystem-language,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
222,http://hl7.org/fhir/SearchParameter/CodeSystem-supplements,Disabled,2021-02-24 05:27:02.8121802 +00:00,0
223,http://hl7.org/fhir/SearchParameter/CodeSystem-system,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
224,http://hl7.org/fhir/SearchParameter/Communication-based-on,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
225,http://hl7.org/fhir/SearchParameter/Communication-category,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
226,http://hl7.org/fhir/SearchParameter/Communication-encounter,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
227,http://hl7.org/fhir/SearchParameter/Communication-identifier,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
228,http://hl7.org/fhir/SearchParameter/Communication-instantiates-canonical,Disabled,2021-02-24 05:27:02.8121802 +00:00,0
229,http://hl7.org/fhir/SearchParameter/Communication-instantiates-uri,Enabled,2021-02-24 05:27:02.8121802 +00:00,0
